Order Date,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Date
02-11-2018,Nancy Lomonaco,Home Office,United States,Danville,California,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,452.55,7,0,22.6275,2018,11,2
26-12-2017,Mike Caudle,Corporate,United States,Los Angeles,California,West,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,17.76,2,0,4.9728,2017,12,26
26-12-2017,Mike Caudle,Corporate,United States,Los Angeles,California,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,0.2,30.2384,2017,12,26
26-12-2017,Mike Caudle,Corporate,United States,Los Angeles,California,West,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",146.352,3,0.2,-5.4882,2017,12,26
26-12-2017,Mike Caudle,Corporate,United States,Los Angeles,California,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",7.9,2,0,2.054,2017,12,26
26-12-2017,Mike Caudle,Corporate,United States,Los Angeles,California,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.8517,2017,12,26
26-12-2017,Mike Caudle,Corporate,United States,Los Angeles,California,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,53.97,3,0,15.1116,2017,12,26
05-12-2017,Tony Chapman,Home Office,United States,Washington,District of Columbia,East,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",33.92,8,0,13.2288,2017,12,5
28-08-2018,Matthew Grinstein,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,21.81,3,0,5.8887,2018,8,28
28-08-2018,Matthew Grinstein,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,91.6,5,0,26.564,2018,8,28
16-07-2016,Michael Granlund,Home Office,United States,Baltimore,Maryland,East,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",150.98,1,0,43.7842,2016,7,16
16-07-2016,Michael Granlund,Home Office,United States,Baltimore,Maryland,East,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",137.25,9,0,63.135,2016,7,16
16-07-2016,Michael Granlund,Home Office,United States,Baltimore,Maryland,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",11.52,4,0,5.4144,2016,7,16
26-05-2016,Ben Ferrer,Home Office,United States,Jacksonville,North Carolina,South,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,18.272,1,0.2,5.9384,2016,5,26
26-05-2016,Ben Ferrer,Home Office,United States,Jacksonville,North Carolina,South,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,153.728,4,0.2,53.8048,2016,5,26
26-05-2016,Ben Ferrer,Home Office,United States,Jacksonville,North Carolina,South,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,12.224,2,0.2,4.4312,2016,5,26
26-05-2016,Ben Ferrer,Home Office,United States,Jacksonville,North Carolina,South,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,167.944,7,0.2,50.3832,2016,5,26
28-05-2016,Maxwell Schwartz,Consumer,United States,Rochester,New York,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,45.99,1,0,13.3371,2016,5,28
28-05-2016,Maxwell Schwartz,Consumer,United States,Rochester,New York,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0,160.623,2016,5,28
28-05-2016,Maxwell Schwartz,Consumer,United States,Rochester,New York,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.096,2,0.2,2.0574,2016,5,28
28-05-2016,Maxwell Schwartz,Consumer,United States,Rochester,New York,East,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,45.36,7,0,21.7728,2016,5,28
09-11-2018,Joel Eaton,Consumer,United States,Oceanside,California,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0,20.7328,2018,11,9
24-01-2017,Henry Goldwyn,Corporate,United States,Gulfport,Mississippi,South,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,31.36,4,0,15.68,2017,1,24
31-12-2017,Emily Phan,Consumer,United States,Jacksonville,Florida,South,OFF-AR-10000588,Office Supplies,Art,Newell 345,47.616,3,0.2,3.5712,2017,12,31
31-12-2017,Emily Phan,Consumer,United States,Jacksonville,Florida,South,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,23.48,5,0.2,8.218,2017,12,31
05-09-2017,Gary Hansen,Home Office,United States,Houston,Texas,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",62.79,3,0.8,-166.3935,2017,9,5
05-09-2017,Gary Hansen,Home Office,United States,Houston,Texas,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,28.44,9,0.2,4.266,2017,9,5
04-09-2016,David Smith,Corporate,United States,Houston,Texas,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,134.376,3,0.2,6.7188,2016,9,4
21-09-2016,Tracy Hopkins,Home Office,United States,Everett,Massachusetts,East,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,589.9,2,0,147.475,2016,9,21
21-09-2016,Tracy Hopkins,Home Office,United States,Everett,Massachusetts,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,542.94,3,0,141.1644,2016,9,21
24-12-2018,Robert Marley,Home Office,United States,Los Angeles,California,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2879.952,6,0.2,1007.9832,2018,12,24
24-12-2018,Robert Marley,Home Office,United States,Los Angeles,California,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3,0.2,33.93,2018,12,24
05-10-2016,Sylvia Foulston,Corporate,United States,Wilmington,Delaware,East,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",77.55,5,0,21.714,2016,10,5
09-09-2018,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,8.832,3,0.2,-1.9872,2018,9,9
09-09-2018,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,South,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,177.536,4,0.2,62.1376,2018,9,9
09-09-2018,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,South,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,258.48,2,0.2,-3.231,2018,9,9
09-09-2018,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,14.136,3,0.2,4.2408,2018,9,9
13-11-2017,Cyma Kinney,Corporate,United States,New York City,New York,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",77.55,5,0,20.163,2017,11,13
13-11-2017,Cyma Kinney,Corporate,United States,New York City,New York,East,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,24.88,2,0,6.9664,2017,11,13
13-11-2017,Cyma Kinney,Corporate,United States,New York City,New York,East,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",140.75,5,0,39.41,2017,11,13
13-11-2017,Cyma Kinney,Corporate,United States,New York City,New York,East,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.8901,2017,11,13
15-10-2016,Guy Armstrong,Consumer,United States,Mount Pleasant,Michigan,Central,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",17.14,2,0,6.1704,2016,10,15
03-08-2018,Bruce Degenhardt,Consumer,United States,San Francisco,California,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,51.75,5,0,24.84,2018,8,3
03-08-2018,Bruce Degenhardt,Consumer,United States,San Francisco,California,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,3,0,11.1564,2018,8,3
21-08-2016,David Smith,Corporate,United States,San Francisco,California,West,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,586.398,6,0.15,34.494,2016,8,21
21-08-2016,David Smith,Corporate,United States,San Francisco,California,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0,3.2392,2016,8,21
12-03-2018,Bill Stewart,Corporate,United States,San Francisco,California,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0,9.7176,2018,3,12
27-04-2018,Arthur Prichep,Consumer,United States,Los Angeles,California,West,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",123.92,4,0,33.4584,2018,4,27
27-04-2018,Arthur Prichep,Consumer,United States,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,12.39,3,0,5.6994,2018,4,27
27-04-2018,Arthur Prichep,Consumer,United States,Los Angeles,California,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2,0,12.298,2018,4,27
11-09-2017,Jill Fjeld,Consumer,United States,Newport News,Virginia,South,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,1599.92,8,0,751.9624,2017,9,11
11-09-2017,Jill Fjeld,Consumer,United States,Newport News,Virginia,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,11.09,1,0,5.4341,2017,9,11
22-10-2018,Helen Abelman,Consumer,United States,Fort Collins,Colorado,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,3.168,4,0.7,-2.5344,2018,10,22
22-10-2018,Helen Abelman,Consumer,United States,Fort Collins,Colorado,West,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579.136,4,0.2,-28.9568,2018,10,22
02-08-2016,Corey-Lock,Consumer,United States,Seattle,Washington,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,6.368,2,0.2,2.1492,2016,8,2
02-08-2016,Corey-Lock,Consumer,United States,Seattle,Washington,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,558.4,2,0.2,41.88,2016,8,2
12-08-2017,Becky Castell,Home Office,United States,New York City,New York,East,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",145.764,2,0.1,-8.098,2017,8,12
30-05-2015,Ellis Ballard,Corporate,United States,Richmond,Virginia,South,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",13.62,3,0,6.129,2015,5,30
26-04-2017,Dennis Bolton,Home Office,United States,New York City,New York,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646,3,0.1,62.7822,2017,4,26
14-05-2018,Ken Black,Corporate,United States,Seattle,Washington,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,440.19,9,0,206.8893,2018,5,14
14-05-2018,Ken Black,Corporate,United States,Seattle,Washington,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,64.4,5,0,1.932,2018,5,14
08-04-2018,Adrian Hane,Home Office,United States,San Francisco,California,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,244.55,5,0,114.9385,2018,4,8
08-04-2018,Adrian Hane,Home Office,United States,San Francisco,California,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,195.76,4,0,97.88,2018,4,8
17-02-2018,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624,2018,2,17
17-02-2018,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,166.45,5,0,39.948,2018,2,17
24-06-2018,Kean Thornton,Consumer,United States,San Francisco,California,West,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.88,1,0,1.3536,2018,6,24
05-05-2015,Katharine Harms,Corporate,United States,Freeport,Illinois,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,2,0.2,3.9592,2015,5,5
03-05-2016,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2,0.2,14.2272,2016,5,3
03-05-2016,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,0.2,6.5164,2016,5,3
03-05-2016,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968,2,0.2,2.8884,2016,5,3
03-05-2016,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",18.2,7,0.2,2.0475,2016,5,3
03-05-2016,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,27.552,3,0.2,-0.3444,2016,5,3
03-05-2016,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,6,0.3,-36.1764,2016,5,3
03-05-2016,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,76.752,3,0.2,-9.594,2016,5,3
18-09-2017,Patrick O'Brill,Consumer,United States,Jacksonville,Florida,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3,1,0.2,1.05,2017,9,18
22-09-2017,Amy Cox,Consumer,United States,Pembroke Pines,Florida,South,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,7.506,9,0.7,-6.0048,2017,9,22
22-09-2017,Amy Cox,Consumer,United States,Pembroke Pines,Florida,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",16.56,2,0.2,5.796,2017,9,22
10-01-2017,Ken Black,Corporate,United States,Seattle,Washington,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,79.92,4,0,34.3656,2017,1,10
10-01-2017,Ken Black,Corporate,United States,Seattle,Washington,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,69.98,2,0,13.2962,2017,1,10
06-05-2018,Dorothy Badders,Corporate,United States,Fort Worth,Texas,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,11.06,10,0.8,-18.802,2018,5,6
06-05-2018,Dorothy Badders,Corporate,United States,Fort Worth,Texas,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",623.4648,7,0.32,-119.1918,2018,5,6
06-05-2018,Dorothy Badders,Corporate,United States,Fort Worth,Texas,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,5,0.2,-57.951,2018,5,6
31-07-2017,Ken Lonsdale,Consumer,United States,Detroit,Michigan,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,283.14,4,0.1,72.358,2017,7,31
31-07-2017,Ken Lonsdale,Consumer,United States,Detroit,Michigan,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,635.96,4,0,165.3496,2017,7,31
31-07-2017,Ken Lonsdale,Consumer,United States,Detroit,Michigan,Central,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,118.99,1,0,33.3172,2017,7,31
31-07-2017,Ken Lonsdale,Consumer,United States,Detroit,Michigan,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,3,0,30.0234,2017,7,31
27-03-2018,Alejandro Grove,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,2,0.2,1.5008,2018,3,27
14-03-2015,Jason Fortune-,Consumer,United States,Logan,Utah,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33.088,4,0.2,11.1672,2015,3,14
14-03-2015,Jason Fortune-,Consumer,United States,Logan,Utah,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0,3.2392,2015,3,14
14-03-2015,Jason Fortune-,Consumer,United States,Logan,Utah,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82.8,12,0,6.624,2015,3,14
14-03-2015,Jason Fortune-,Consumer,United States,Logan,Utah,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,2,0,5.7672,2015,3,14
14-03-2015,Jason Fortune-,Consumer,United States,Logan,Utah,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.048,2,0.2,20.1656,2015,3,14
14-07-2017,Richard Eichhorn,Consumer,United States,Auburn,New York,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,29.61,9,0,13.3245,2017,7,14
01-12-2017,Mike Vittorini,Consumer,United States,Raleigh,North Carolina,South,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,863.928,9,0.2,86.3928,2017,12,1
29-08-2017,George Bell,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",241.92,4,0.4,-56.448,2017,8,29
29-08-2017,George Bell,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,4,0.5,-81.94,2017,8,29
29-08-2017,George Bell,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,3.486,2,0.7,-2.7888,2017,8,29
29-08-2017,George Bell,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,7,0.2,-2.3814,2017,8,29
24-06-2017,Hunter Lopez,Consumer,United States,Richmond,Indiana,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,440.91,9,0,123.4548,2017,6,24
30-03-2018,Becky Pak,Consumer,United States,Lancaster,Pennsylvania,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625,2018,3,30
20-12-2015,Carol Triggs,Consumer,United States,Tucson,Arizona,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,2015,12,20
20-12-2015,Carol Triggs,Consumer,United States,Tucson,Arizona,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,2015,12,20
20-12-2015,Carol Triggs,Consumer,United States,Tucson,Arizona,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,2015,12,20
20-12-2015,Carol Triggs,Consumer,United States,Tucson,Arizona,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,2015,12,20
20-12-2015,Carol Triggs,Consumer,United States,Tucson,Arizona,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,2015,12,20
17-12-2016,John Lee,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,4,0,14.4648,2016,12,17
